Extension (m),Force (N)
-5.096947e-06,-1.35107445e-08
-5.097066e-06,-1.3510728e-08
-5.0971817e-06,-1.3510987e-08
-5.097294e-06,-1.3512281e-08
-5.097404e-06,-1.3514623e-08
-5.0975127e-06,-1.3516706e-08
-5.097621e-06,-1.35181555e-08
-5.09773e-06,-1.3518235e-08
-5.097841e-06,-1.3515346e-08
-5.0979534e-06,-1.351077e-08
-5.0980675e-06,-1.35080604e-08
-5.0981826e-06,-1.3508758e-08
-5.0982976e-06,-1.3511286e-08
-5.098412e-06,-1.3513488e-08
-5.0985254e-06,-1.3516053e-08
-5.0986378e-06,-1.3519378e-08
-5.0987483e-06,-1.3521138e-08
-5.0988574e-06,-1.3519015e-08
-5.0989643e-06,-1.35142875e-08
-5.0990698e-06,-1.3510534e-08
-5.099173e-06,-1.3508985e-08
-5.0992758e-06,-1.3507119e-08
-5.099377e-06,-1.3504743e-08
-5.099478e-06,-1.3503656e-08
-5.099579e-06,-1.3503251e-08
-5.0996796e-06,-1.3502027e-08
-5.0997814e-06,-1.3499319e-08
-5.0998833e-06,-1.3496497e-08
-5.099987e-06,-1.3496321e-08
-5.100091e-06,-1.3498707e-08
-5.100197e-06,-1.3499233e-08
-5.1003035e-06,-1.3495775e-08
-5.100411e-06,-1.3490174e-08
-5.100519e-06,-1.3486528e-08
-5.1006277e-06,-1.3487259e-08
-5.1007373e-06,-1.3489148e-08
-5.100847e-06,-1.3490388e-08
-5.1009574e-06,-1.3492987e-08
-5.101069e-06,-1.3497421e-08
-5.101181e-06,-1.3500565e-08
-5.1012944e-06,-1.3500655e-08
-5.1014085e-06,-1.3497834e-08
-5.1015236e-06,-1.3494704e-08
-5.1016395e-06,-1.3493415e-08
-5.1017555e-06,-1.3493546e-08
-5.1018724e-06,-1.3494757e-08
-5.101989e-06,-1.3497396e-08
-5.1021057e-06,-1.3499926e-08
-5.102223e-06,-1.3501161e-08
-5.10234e-06,-1.3501557e-08
-5.1024567e-06,-1.35018645e-08
-5.102574e-06,-1.3502811e-08
-5.1026914e-06,-1.350398e-08
-5.1028087e-06,-1.3503946e-08
-5.1029256e-06,-1.3502506e-08
-5.1030424e-06,-1.3500668e-08
-5.103158e-06,-1.3499691e-08
-5.1032735e-06,-1.3500106e-08
-5.1033885e-06,-1.3500212e-08
-5.103504e-06,-1.3499961e-08
-5.1036186e-06,-1.3500495e-08
-5.103733e-06,-1.3502001e-08
-5.103847e-06,-1.3503601e-08
-5.1039583e-06,-1.3505174e-08
-5.104068e-06,-1.3506138e-08
-5.104175e-06,-1.35045015e-08
-5.1042794e-06,-1.3500497e-08
-5.1043808e-06,-1.3497642e-08
-5.10448e-06,-1.3500404e-08
-5.1045768e-06,-1.3506853e-08
-5.1046727e-06,-1.3510179e-08
-5.104767e-06,-1.3508428e-08
-5.10486e-06,-1.3504724e-08
-5.104952e-06,-1.3501461e-08
-5.1050433e-06,-1.3499751e-08
-5.105134e-06,-1.3499858e-08
-5.105223e-06,-1.3501351e-08
-5.105312e-06,-1.350159e-08
-5.105401e-06,-1.3499606e-08
-5.1054903e-06,-1.349901e-08
-5.105581e-06,-1.3502043e-08
-5.105673e-06,-1.35079645e-08
-5.1057673e-06,-1.3512959e-08
-5.105864e-06,-1.3513917e-08
-5.1059633e-06,-1.3513308e-08
-5.1060656e-06,-1.3512907e-08
-5.106171e-06,-1.3512008e-08
-5.106279e-06,-1.3511257e-08
-5.106389e-06,-1.3512195e-08
-5.106501e-06,-1.3514658e-08
-5.1066154e-06,-1.3516403e-08
-5.106731e-06,-1.3514746e-08
-5.1068478e-06,-1.3509162e-08
-5.1069646e-06,-1.3503486e-08
-5.1070806e-06,-1.3500794e-08
-5.1071956e-06,-1.3499088e-08
-5.1073093e-06,-1.3496129e-08
-5.1074226e-06,-1.3492657e-08
-5.1075344e-06,-1.3491319e-08
-5.1076454e-06,-1.3494463e-08
-5.1077554e-06,-1.3500389e-08
-5.107864e-06,-1.3504065e-08
-5.1079724e-06,-1.3502475e-08
-5.1080797e-06,-1.3498008e-08
-5.1081875e-06,-1.3494384e-08
-5.108295e-06,-1.34925235e-08
-5.1084035e-06,-1.34919205e-08
-5.1085126e-06,-1.349295e-08
-5.1086213e-06,-1.3495413e-08
-5.1087295e-06,-1.3497723e-08
-5.108837e-06,-1.3498759e-08
-5.108944e-06,-1.3499244e-08
-5.109052e-06,-1.3500458e-08
-5.1091592e-06,-1.3501365e-08
-5.1092675e-06,-1.3500571e-08
-5.109376e-06,-1.3499562e-08
-5.1094858e-06,-1.3498031e-08
-5.1095953e-06,-1.3496052e-08
-5.1097054e-06,-1.3495331e-08
-5.109816e-06,-1.34948435e-08
-5.1099264e-06,-1.3493803e-08
-5.110037e-06,-1.3492744e-08
-5.110147e-06,-1.3494168e-08
-5.1102575e-06,-1.349701e-08
-5.110368e-06,-1.3497771e-08
-5.1104794e-06,-1.34962495e-08
-5.1105917e-06,-1.3494696e-08
-5.110706e-06,-1.34951526e-08
-5.110821e-06,-1.3497938e-08
-5.110938e-06,-1.3500557e-08
-5.1110565e-06,-1.3500411e-08
-5.1111756e-06,-1.3497912e-08
-5.111295e-06,-1.3497356e-08
-5.1114143e-06,-1.3499908e-08
-5.111533e-06,-1.3502342e-08
-5.1116504e-06,-1.3501176e-08
-5.111766e-06,-1.3497328e-08
-5.1118795e-06,-1.3494915e-08
-5.1119914e-06,-1.3496121e-08
-5.112101e-06,-1.3498885e-08
-5.1122092e-06,-1.3501731e-08
-5.112316e-06,-1.3504387e-08
-5.112421e-06,-1.3504565e-08
-5.1125253e-06,-1.35010945e-08
-5.1126276e-06,-1.34970115e-08
-5.1127286e-06,-1.3494929e-08
-5.1128286e-06,-1.3494286e-08
-5.1129273e-06,-1.3493907e-08
-5.1130246e-06,-1.34941756e-08
-5.1131206e-06,-1.34963845e-08
-5.113216e-06,-1.3497837e-08
-5.1133106e-06,-1.349545e-08
-5.1134048e-06,-1.34919445e-08
-5.113499e-06,-1.3491432e-08
-5.1135926e-06,-1.3493913e-08
-5.1136863e-06,-1.3497818e-08
-5.11378e-06,-1.35019e-08
-5.113874e-06,-1.3503724e-08
-5.113968e-06,-1.3502808e-08
-5.1140632e-06,-1.3501686e-08
-5.1141587e-06,-1.3500793e-08
-5.114255e-06,-1.3500431e-08
-5.114354e-06,-1.3503066e-08
-5.1144543e-06,-1.350796e-08
-5.114558e-06,-1.3511354e-08
-5.114664e-06,-1.3512305e-08
-5.114772e-06,-1.351182e-08
-5.1148822e-06,-1.351069e-08
-5.114994e-06,-1.3510361e-08
-5.1151064e-06,-1.351368e-08
-5.1152197e-06,-1.3518848e-08
-5.1153324e-06,-1.3520676e-08
-5.1154457e-06,-1.3517989e-08
-5.115558e-06,-1.351372e-08
-5.1156694e-06,-1.3511225e-08
-5.1157804e-06,-1.3512151e-08
-5.1158904e-06,-1.3514529e-08
-5.1159996e-06,-1.3517563e-08
-5.116107e-06,-1.3521185e-08
-5.1162137e-06,-1.352324e-08
-5.1163197e-06,-1.3522158e-08
-5.116425e-06,-1.3519562e-08
-5.116531e-06,-1.351709e-08
-5.116637e-06,-1.3514212e-08
-5.1167435e-06,-1.3512144e-08
-5.1168504e-06,-1.35135485e-08
-5.1169563e-06,-1.3517689e-08
-5.1170623e-06,-1.3521652e-08
-5.117168e-06,-1.3523858e-08
-5.117273e-06,-1.3524524e-08
-5.117378e-06,-1.3523204e-08
-5.117483e-06,-1.3519832e-08
-5.1175884e-06,-1.3517273e-08
-5.1176944e-06,-1.3517962e-08
-5.1178004e-06,-1.3521341e-08
-5.1179063e-06,-1.3525176e-08
-5.1180114e-06,-1.3528698e-08
-5.1181155e-06,-1.3530822e-08
-5.1182187e-06,-1.3530363e-08
-5.1183215e-06,-1.35289016e-08
-5.1184243e-06,-1.3528468e-08
-5.118527e-06,-1.3526821e-08
-5.1186303e-06,-1.35229685e-08
-5.1187344e-06,-1.3519292e-08
-5.118839e-06,-1.3518591e-08
-5.1189454e-06,-1.3520915e-08
-5.1190527e-06,-1.35229845e-08
-5.119162e-06,-1.35231675e-08
-5.119273e-06,-1.3522916e-08
-5.1193856e-06,-1.3523719e-08
-5.1195e-06,-1.3525862e-08
-5.1196166e-06,-1.3528588e-08
-5.119735e-06,-1.35296325e-08
-5.1198544e-06,-1.3528314e-08
-5.1199754e-06,-1.3527743e-08
-5.120097e-06,-1.3528873e-08
-5.1202196e-06,-1.3529724e-08
-5.1203438e-06,-1.3531416e-08
-5.1204693e-06,-1.3534405e-08
-5.1205966e-06,-1.3537097e-08
-5.1207257e-06,-1.3539494e-08
-5.1208563e-06,-1.3541766e-08
-5.1209868e-06,-1.3543429e-08
-5.1211173e-06,-1.3541701e-08
-5.1212473e-06,-1.353714e-08
-5.121378e-06,-1.3532618e-08
-5.121508e-06,-1.3529642e-08
-5.121638e-06,-1.3528232e-08
-5.121768e-06,-1.3528378e-08
-5.121897e-06,-1.3529269e-08
-5.1220254e-06,-1.3531287e-08
-5.1221523e-06,-1.3534184e-08
-5.1222783e-06,-1.3535788e-08
-5.122402e-06,-1.3534276e-08
-5.1225243e-06,-1.3533216e-08
-5.1226452e-06,-1.3534486e-08
-5.122764e-06,-1.3536999e-08
-5.1228812e-06,-1.3539112e-08
-5.1229968e-06,-1.354087e-08
-5.1231114e-06,-1.354203e-08
-5.1232246e-06,-1.3541813e-08
-5.1233374e-06,-1.35411975e-08
-5.1234492e-06,-1.3540932e-08
-5.1235606e-06,-1.3540985e-08
-5.1236725e-06,-1.3541932e-08
-5.123784e-06,-1.3543962e-08
-5.1238962e-06,-1.3545538e-08
-5.124009e-06,-1.35461615e-08
-5.1241223e-06,-1.35468134e-08
-5.124235e-06,-1.3546847e-08
-5.1243464e-06,-1.3545536e-08
-5.124457e-06,-1.3544027e-08
-5.124565e-06,-1.3544025e-08
-5.1246716e-06,-1.3544751e-08
-5.1247753e-06,-1.3546285e-08
-5.124877e-06,-1.3548346e-08
-5.1249767e-06,-1.3550358e-08
-5.1250745e-06,-1.355233e-08
-5.1251714e-06,-1.3554146e-08
-5.1252664e-06,-1.3557391e-08
-5.125361e-06,-1.35607765e-08
-5.125454e-06,-1.3561289e-08
-5.1255465e-06,-1.3560019e-08
-5.125638e-06,-1.355934e-08
-5.1257284e-06,-1.3559633e-08
-5.1258185e-06,-1.356106e-08
-5.1259085e-06,-1.35630005e-08
-5.125999e-06,-1.3564558e-08
-5.1260904e-06,-1.3564772e-08
-5.1261827e-06,-1.3563741e-08
-5.126277e-06,-1.35624205e-08
-5.1263733e-06,-1.3561583e-08
-5.126472e-06,-1.35604035e-08
-5.1265733e-06,-1.35590374e-08
-5.1266775e-06,-1.355768e-08
-5.1267843e-06,-1.3557074e-08
-5.1268935e-06,-1.35580045e-08
-5.1270044e-06,-1.35586085e-08
-5.127117e-06,-1.3557377e-08
-5.12723e-06,-1.3554802e-08
-5.1273437e-06,-1.3553916e-08
-5.127457e-06,-1.3556996e-08
-5.1275692e-06,-1.3562634e-08
-5.1276816e-06,-1.3566944e-08
-5.1277934e-06,-1.3567379e-08
-5.1279053e-06,-1.3565676e-08
-5.1280167e-06,-1.356515e-08
-5.128128e-06,-1.3567313e-08
-5.1282395e-06,-1.3571323e-08
-5.1283505e-06,-1.3575127e-08
-5.1284615e-06,-1.3576771e-08
-5.128573e-06,-1.3577462e-08
-5.1286843e-06,-1.3578392e-08
-5.1287957e-06,-1.3578527e-08
-5.128907e-06,-1.3576627e-08
-5.1290176e-06,-1.3574707e-08
-5.129127e-06,-1.3574747e-08
-5.1292354e-06,-1.3575073e-08
-5.1293423e-06,-1.3575398e-08
-5.1294473e-06,-1.3576581e-08
-5.129551e-06,-1.3576613e-08
-5.129654e-06,-1.3575278e-08
-5.1297557e-06,-1.3572452e-08
-5.1298566e-06,-1.3566964e-08
-5.1299576e-06,-1.3560833e-08
-5.1300576e-06,-1.3554216e-08
-5.1301577e-06,-1.35460025e-08
-5.1302573e-06,-1.3537226e-08
-5.1303564e-06,-1.3530073e-08
-5.130454e-06,-1.3524954e-08
-5.1305506e-06,-1.3522351e-08
-5.130645e-06,-1.3521616e-08
-5.130738e-06,-1.3520212e-08
-5.130829e-06,-1.35175355e-08
-5.1309185e-06,-1.3515869e-08
-5.1310076e-06,-1.35156e-08
-5.1310976e-06,-1.3516557e-08
-5.1311886e-06,-1.3517457e-08
-5.131282e-06,-1.3515906e-08
-5.131378e-06,-1.3512084e-08
-5.131477e-06,-1.35089655e-08
-5.131579e-06,-1.3507073e-08
-5.1316842e-06,-1.35060585e-08
-5.131792e-06,-1.3506213e-08
-5.1319025e-06,-1.3506504e-08
-5.132015e-06,-1.3506078e-08
-5.13213e-06,-1.3507418e-08
-5.1322468e-06,-1.3510328e-08
-5.1323655e-06,-1.3511968e-08
-5.132485e-06,-1.3512412e-08
-5.132605e-06,-1.3512843e-08
-5.132725e-06,-1.3513732e-08
-5.132846e-06,-1.35135325e-08
-5.132967e-06,-1.3511319e-08
-5.133088e-06,-1.3508736e-08
-5.13321e-06,-1.3506221e-08
-5.1333327e-06,-1.35044855e-08
-5.133456e-06,-1.3504404e-08
-5.1335805e-06,-1.3506944e-08
-5.1337065e-06,-1.3510802e-08
-5.1338334e-06,-1.35134295e-08
-5.133961e-06,-1.3514695e-08
-5.1340894e-06,-1.3515246e-08
-5.1342176e-06,-1.3514542e-08
-5.134345e-06,-1.3511458e-08
-5.134471e-06,-1.3507995e-08
-5.134595e-06,-1.350523e-08
-5.1347174e-06,-1.35026355e-08
-5.134837e-06,-1.3502181e-08
-5.1349534e-06,-1.35033e-08
-5.135066e-06,-1.3502722e-08
-5.135176e-06,-1.3500288e-08
-5.1352818e-06,-1.34993625e-08
-5.135385e-06,-1.3500686e-08
-5.1354864e-06,-1.3502501e-08
-5.135587e-06,-1.3503971e-08
-5.1356874e-06,-1.3503906e-08
-5.135789e-06,-1.3501508e-08
-5.135891e-06,-1.3498102e-08
-5.1359953e-06,-1.3496324e-08
-5.136101e-06,-1.3497275e-08
-5.1362094e-06,-1.350018e-08
-5.136319e-06,-1.3502482e-08
-5.1364304e-06,-1.3502003e-08
-5.1365428e-06,-1.3499025e-08
-5.136656e-06,-1.34965745e-08
-5.136769e-06,-1.34973765e-08
-5.136881e-06,-1.350153e-08
-5.1369925e-06,-1.3505917e-08
-5.1371026e-06,-1.3507449e-08
-5.1372112e-06,-1.35071625e-08
-5.1373195e-06,-1.3506104e-08
-5.1374277e-06,-1.350415e-08
-5.1375364e-06,-1.3503746e-08
-5.137646e-06,-1.3506127e-08
-5.137756e-06,-1.3509973e-08
-5.1378665e-06,-1.3513626e-08
-5.1379766e-06,-1.3515915e-08
-5.138086e-06,-1.3514943e-08
-5.1381944e-06,-1.3512492e-08
-5.1383013e-06,-1.3512665e-08
-5.1384072e-06,-1.3515355e-08
-5.1385123e-06,-1.3518327e-08
-5.1386173e-06,-1.3519044e-08
-5.1387215e-06,-1.3516684e-08
-5.138826e-06,-1.3513449e-08
-5.1389297e-06,-1.3511752e-08
-5.139034e-06,-1.3512311e-08
-5.1391376e-06,-1.3513801e-08
-5.1392412e-06,-1.35145015e-08
-5.139346e-06,-1.3513435e-08
-5.139451e-06,-1.3511114e-08
-5.139557e-06,-1.3510969e-08
-5.1396637e-06,-1.3513809e-08
-5.1397715e-06,-1.351776e-08
-5.13988e-06,-1.35207605e-08
-5.13999e-06,-1.3521719e-08
-5.1401016e-06,-1.35222775e-08
-5.1402144e-06,-1.352359e-08
-5.1403276e-06,-1.3524323e-08
-5.1404418e-06,-1.3522775e-08
-5.140556e-06,-1.3519273e-08
-5.14067e-06,-1.351667e-08
-5.140784e-06,-1.3516484e-08
-5.1408983e-06,-1.3518257e-08
-5.141012e-06,-1.3521287e-08
-5.1411257e-06,-1.35246525e-08
-5.141239e-06,-1.3526374e-08
-5.1413517e-06,-1.3525737e-08
-5.141463e-06,-1.3523562e-08
-5.141573e-06,-1.3521091e-08
-5.1416814e-06,-1.35180525e-08
-5.141788e-06,-1.3514051e-08
-5.141892e-06,-1.3508518e-08
-5.1419947e-06,-1.3505723e-08
-5.142096e-06,-1.3507651e-08
-5.1421966e-06,-1.3510352e-08
-5.1422967e-06,-1.3512046e-08
-5.1423963e-06,-1.3513354e-08
-5.142496e-06,-1.3513796e-08
-5.1425955e-06,-1.35138745e-08
-5.1426955e-06,-1.3514775e-08
-5.142795e-06,-1.3515674e-08
-5.142895e-06,-1.3517174e-08
-5.1429947e-06,-1.3519681e-08
-5.1430943e-06,-1.3521894e-08
-5.143193e-06,-1.3522743e-08
-5.1432917e-06,-1.3522857e-08
-5.14339e-06,-1.3524997e-08
-5.1434886e-06,-1.3527284e-08
-5.1435877e-06,-1.3526393e-08
-5.1436873e-06,-1.352366e-08
-5.1437887e-06,-1.3522072e-08
-5.1438906e-06,-1.3521527e-08
-5.1439933e-06,-1.3520991e-08
-5.1440966e-06,-1.3520478e-08
-5.1441993e-06,-1.3520381e-08
-5.144302e-06,-1.3520568e-08
-5.1444035e-06,-1.3520175e-08
-5.1445045e-06,-1.3520047e-08
-5.144605e-06,-1.3521687e-08
-5.144705e-06,-1.35251055e-08
-5.1448055e-06,-1.352788e-08
-5.1449065e-06,-1.3528496e-08
-5.1450083e-06,-1.352822e-08
-5.145111e-06,-1.3529078e-08
-5.145215e-06,-1.3530843e-08
-5.1453203e-06,-1.3530414e-08
-5.145427e-06,-1.3527689e-08
-5.145536e-06,-1.3525662e-08
-5.1456473e-06,-1.3524965e-08
-5.14576e-06,-1.3523708e-08
-5.1458755e-06,-1.352311e-08
-5.1459924e-06,-1.3523982e-08
-5.1461107e-06,-1.3524385e-08
-5.1462303e-06,-1.3521631e-08
-5.1463508e-06,-1.3519496e-08
-5.1464717e-06,-1.3522516e-08
-5.146593e-06,-1.35278935e-08
-5.1467146e-06,-1.3531545e-08
-5.1468364e-06,-1.3532668e-08
-5.146958e-06,-1.3531479e-08
-5.1470784e-06,-1.3528898e-08
-5.1471975e-06,-1.35268285e-08
-5.1473144e-06,-1.3526224e-08
-5.147428e-06,-1.352676e-08
-5.147539e-06,-1.3528523e-08
-5.1476477e-06,-1.3530711e-08
-5.1477546e-06,-1.353205e-08
-5.147861e-06,-1.35314435e-08
-5.147968e-06,-1.3529718e-08
-5.1480765e-06,-1.3530082e-08
-5.148188e-06,-1.3532516e-08
-5.1483025e-06,-1.3535354e-08
-5.14842e-06,-1.3537425e-08
-5.1485404e-06,-1.3537663e-08
-5.148663e-06,-1.3536544e-08
-5.1487877e-06,-1.3536465e-08
-5.1489137e-06,-1.3537897e-08
-5.14904e-06,-1.3538117e-08
-5.1491656e-06,-1.3536334e-08
-5.14929e-06,-1.3534591e-08
-5.149411e-06,-1.3534488e-08
-5.14953e-06,-1.3536613e-08
-5.1496454e-06,-1.35403315e-08
-5.1497577e-06,-1.3543189e-08
-5.149867e-06,-1.3542936e-08
-5.149973e-06,-1.3539575e-08
-5.150076e-06,-1.3535833e-08
-5.150177e-06,-1.3535328e-08
-5.1502757e-06,-1.3537794e-08
-5.1503735e-06,-1.3540267e-08
-5.1504694e-06,-1.3540301e-08
-5.150564e-06,-1.3539191e-08
-5.1506563e-06,-1.3539416e-08
-5.1507463e-06,-1.3541218e-08
-5.150833e-06,-1.3542503e-08
-5.1509173e-06,-1.3542344e-08
-5.150998e-06,-1.35412925e-08
-5.1510756e-06,-1.3541281e-08
-5.151151e-06,-1.35429055e-08
-5.151225e-06,-1.35440645e-08
-5.151299e-06,-1.3541776e-08
-5.1513734e-06,-1.3535783e-08
-5.15145e-06,-1.3529353e-08
-5.1515285e-06,-1.3526935e-08
-5.15161e-06,-1.3528867e-08
-5.151695e-06,-1.3532828e-08
-5.1517836e-06,-1.3536892e-08
-5.1518764e-06,-1.3539795e-08
-5.151973e-06,-1.3542544e-08
-5.152073e-06,-1.3544728e-08
-5.152176e-06,-1.354574e-08
-5.152283e-06,-1.3547383e-08
-5.152393e-06,-1.3548529e-08
-5.1525058e-06,-1.35464e-08
-5.1526213e-06,-1.354293e-08
-5.152738e-06,-1.3542219e-08
-5.1528555e-06,-1.3544267e-08
-5.152973e-06,-1.3546189e-08
-5.1530888e-06,-1.3547289e-08
-5.153204e-06,-1.3549423e-08
-5.1533175e-06,-1.3551786e-08
-5.15343e-06,-1.3551838e-08
-5.1535417e-06,-1.3549612e-08
-5.1536535e-06,-1.3546528e-08
-5.1537672e-06,-1.3544613e-08
-5.153882e-06,-1.3545565e-08
-5.153999e-06,-1.3547956e-08
-5.1541183e-06,-1.3549327e-08
-5.15424e-06,-1.3549789e-08
-5.154364e-06,-1.35506415e-08
-5.1544894e-06,-1.35507605e-08
-5.154616e-06,-1.354984e-08
-5.154743e-06,-1.35495055e-08
-5.1548714e-06,-1.3549501e-08
-5.154999e-06,-1.3548342e-08
-5.1551274e-06,-1.3546267e-08
-5.1552547e-06,-1.3546078e-08
-5.1553807e-06,-1.3547388e-08
-5.1555057e-06,-1.35498714e-08
-5.155629e-06,-1.3554276e-08
-5.155751e-06,-1.355948e-08
-5.1558704e-06,-1.3564146e-08
-5.155988e-06,-1.3567713e-08
-5.1561033e-06,-1.3570742e-08
-5.156216e-06,-1.3573226e-08
-5.156326e-06,-1.3573175e-08
-5.156433e-06,-1.3569585e-08
-5.1565376e-06,-1.3565051e-08
-5.1566403e-06,-1.3561703e-08
-5.1567413e-06,-1.35601494e-08
-5.1568404e-06,-1.35595855e-08
-5.156939e-06,-1.3559461e-08
-5.1570364e-06,-1.3560357e-08
-5.1571337e-06,-1.3562582e-08
-5.1572315e-06,-1.35651455e-08
-5.1573293e-06,-1.3565737e-08
-5.1574284e-06,-1.3564721e-08
-5.1575284e-06,-1.35638745e-08
-5.15763e-06,-1.3564996e-08
-5.157733e-06,-1.3567664e-08
-5.157837e-06,-1.356854e-08
-5.1579423e-06,-1.3567247e-08
-5.1580487e-06,-1.3565403e-08
-5.1581555e-06,-1.3563586e-08
-5.1582633e-06,-1.356198e-08
-5.158372e-06,-1.3562614e-08
-5.1584816e-06,-1.356303e-08
-5.158592e-06,-1.3559663e-08
-5.158703e-06,-1.3552275e-08
-5.158814e-06,-1.354053e-08
-5.1589245e-06,-1.3525409e-08
-5.159034e-06,-1.3511175e-08
-5.159142e-06,-1.3501251e-08
-5.1592483e-06,-1.3495554e-08
-5.1593524e-06,-1.3491516e-08
-5.1594543e-06,-1.3488326e-08
-5.1595543e-06,-1.3487493e-08
-5.159653e-06,-1.3487554e-08
-5.1597503e-06,-1.3486204e-08
-5.159848e-06,-1.3484771e-08
-5.1599472e-06,-1.34834375e-08
-5.160049e-06,-1.34824125e-08
-5.1601537e-06,-1.3484192e-08
-5.1602624e-06,-1.34878935e-08
-5.160375e-06,-1.3488119e-08
-5.1604925e-06,-1.3483431e-08
-5.160614e-06,-1.3477299e-08
-5.1607385e-06,-1.3473023e-08
-5.160866e-06,-1.3472063e-08
-5.1609936e-06,-1.3474068e-08
-5.1611214e-06,-1.34767175e-08
-5.1612487e-06,-1.3476058e-08
-5.1613742e-06,-1.3471455e-08
-5.161498e-06,-1.3466831e-08
-5.1616203e-06,-1.3465734e-08
-5.1617412e-06,-1.3466719e-08
-5.1618617e-06,-1.3467669e-08
-5.1619813e-06,-1.346771e-08
-5.1620996e-06,-1.34674485e-08
-5.162217e-06,-1.3466182e-08
-5.162333e-06,-1.34618405e-08
-5.1624475e-06,-1.3456032e-08
-5.1625607e-06,-1.3453407e-08
-5.1626726e-06,-1.3454541e-08
-5.162783e-06,-1.3455604e-08
-5.162892e-06,-1.34542795e-08
-5.163001e-06,-1.34512215e-08
-5.1631087e-06,-1.3450233e-08
-5.163217e-06,-1.3453034e-08
-5.1633256e-06,-1.3455306e-08
-5.1634347e-06,-1.3455529e-08
-5.1635443e-06,-1.3455088e-08
-5.1636544e-06,-1.3453462e-08
-5.163765e-06,-1.345092e-08
-5.1638754e-06,-1.34493945e-08
-5.1639863e-06,-1.3448453e-08
-5.164098e-06,-1.3446933e-08
-5.16421e-06,-1.3445979e-08
-5.1643233e-06,-1.3446301e-08
-5.164437e-06,-1.3448107e-08
-5.1645507e-06,-1.3450748e-08
-5.164665e-06,-1.3450569e-08
-5.1647785e-06,-1.3447998e-08
-5.164891e-06,-1.3446486e-08
-5.1650013e-06,-1.3447353e-08
-5.1651095e-06,-1.3448179e-08
-5.1652155e-06,-1.3447412e-08
-5.1653196e-06,-1.3446572e-08
-5.165421e-06,-1.3446058e-08
-5.1655206e-06,-1.3446751e-08
-5.165619e-06,-1.3448683e-08
-5.165716e-06,-1.3450547e-08
-5.1658126e-06,-1.3452285e-08
-5.165909e-06,-1.3453971e-08
-5.1660063e-06,-1.3456049e-08
-5.166105e-06,-1.3458309e-08
-5.1662055e-06,-1.3458774e-08
-5.1663073e-06,-1.3456723e-08
-5.166411e-06,-1.3454191e-08
-5.166516e-06,-1.3453929e-08
-5.166622e-06,-1.345399e-08
-5.16673e-06,-1.3452319e-08
-5.166839e-06,-1.3449252e-08
-5.1669494e-06,-1.34463205e-08
-5.1670613e-06,-1.3444132e-08
-5.1671745e-06,-1.3442198e-08
-5.1672896e-06,-1.3440624e-08
-5.1674056e-06,-1.3439595e-08
-5.167523e-06,-1.3438193e-08
-5.16764e-06,-1.3435138e-08
-5.167758e-06,-1.3432449e-08
-5.1678758e-06,-1.3432055e-08
-5.1679935e-06,-1.3431715e-08
-5.1681113e-06,-1.3428522e-08
-5.1682296e-06,-1.3422867e-08
-5.168349e-06,-1.34173055e-08
-5.1684706e-06,-1.3413928e-08
-5.1685943e-06,-1.341411e-08
-5.1687202e-06,-1.3417145e-08
-5.1688476e-06,-1.3420544e-08
-5.168976e-06,-1.3421566e-08
-5.1691045e-06,-1.3420542e-08
-5.1692323e-06,-1.34205145e-08
-5.1693582e-06,-1.3422498e-08
-5.1694824e-06,-1.3426098e-08
-5.1696034e-06,-1.3429337e-08
-5.1697207e-06,-1.342971e-08
-5.169834e-06,-1.3429366e-08
-5.1699435e-06,-1.3430077e-08
-5.17005e-06,-1.3430543e-08
-5.1701536e-06,-1.3430123e-08
-5.1702555e-06,-1.3429015e-08
-5.170357e-06,-1.3427476e-08
-5.170458e-06,-1.3426198e-08
-5.170559e-06,-1.3423667e-08
-5.1706597e-06,-1.3421089e-08
-5.1707607e-06,-1.3421584e-08
-5.170862e-06,-1.3425321e-08
-5.1709635e-06,-1.3429898e-08
-5.1710654e-06,-1.343278e-08
-5.171168e-06,-1.3432871e-08
-5.1712723e-06,-1.3429926e-08
-5.1713782e-06,-1.34269165e-08
-5.171485e-06,-1.3427853e-08
-5.1715933e-06,-1.3432822e-08
-5.1717025e-06,-1.3436903e-08
-5.171813e-06,-1.3436335e-08
-5.1719244e-06,-1.3432151e-08
-5.1720363e-06,-1.342754e-08
-5.172148e-06,-1.34258125e-08
-5.17226e-06,-1.3426942e-08
-5.172372e-06,-1.3429266e-08
-5.172483e-06,-1.3431674e-08
-5.1725942e-06,-1.3433471e-08
-5.1727047e-06,-1.3433559e-08
-5.172816e-06,-1.34329925e-08
-5.1729276e-06,-1.3433297e-08
-5.173039e-06,-1.3433595e-08
-5.1731504e-06,-1.3433711e-08
-5.1732623e-06,-1.3434387e-08
-5.173374e-06,-1.34350415e-08
-5.1734864e-06,-1.343432e-08
-5.1735983e-06,-1.3431955e-08
-5.173711e-06,-1.3430288e-08
-5.1738234e-06,-1.3430105e-08
-5.1739366e-06,-1.3430322e-08
-5.17405e-06,-1.3431929e-08
-5.1741627e-06,-1.3432643e-08
-5.1742754e-06,-1.3433386e-08
-5.1743878e-06,-1.3436235e-08
-5.1744996e-06,-1.3439854e-08
-5.1746106e-06,-1.34421585e-08
-5.174721e-06,-1.3442758e-08
-5.1748307e-06,-1.3443515e-08
-5.1749394e-06,-1.3445331e-08
